,기간,한국 수출금액,한국의대중국수출,한국의대미국수출,한국의대베트남수출,한국의대홍콩수출,한국의대일본수출,GDP,Growth_rate
0,2000.01,0.021596739120700478,0.0,0.031762323687898796,0.0009589215311704927,0.019499242961819572,0.040226692724231114,0.0,1.0
1,2000.02,0.031332202014723524,0.002686687787466918,0.026611807623904686,0.0011294904982446109,0.02285431797643724,0.037565638970850315,0.0,1.0
2,2000.03,0.06457229557572623,0.014330259695504305,0.063052007849647,0.0035563598028565957,0.029916993242834644,0.05899182405811067,0.0,1.0
3,2000.04,0.04736782499332663,0.009332819925216548,0.039954585769820104,0.004778922270588909,0.026016966605387035,0.04273462812060631,0.02139877363628295,0.7735849056603774
4,2000.05,0.06849689952423492,0.030340600791938677,0.08351001704395107,0.0047959937068776885,0.027937600027897178,0.0498841571784409,0.02139877363628295,0.7735849056603774
5,2000.06,0.08013857880604656,0.0284783534653167,0.08794784170204546,0.0039658479167487635,0.027651497499181596,0.04983461191618212,0.02139877363628295,0.7735849056603774
6,2000.07,0.06506422220449147,0.0263345163483147,0.09173764928684165,0.002736881088169083,0.026641428434703227,0.04782411320299272,0.036967718880031024,0.7735849056603774
7,2000.08,0.07134247728454722,0.03193077542562624,0.09278432577142738,0.001686445335494325,0.030886053846606837,0.05045111174156515,0.036967718880031024,0.7735849056603774
8,2000.09,0.07791026170328606,0.02531715762148372,0.11542865542544073,0.00212791319751446,0.032511995342158845,0.06842604450353985,0.036967718880031024,0.7735849056603774
9,2000.1,0.08008414243858046,0.027257117998485583,0.11178712734273993,0.002039796132155717,0.035581898338818224,0.05817836479779935,0.0534787451331165,0.5723270440251573
10,2000.11,0.07517487890009981,0.034964801366580936,0.09874975981624279,0.0035963796629652992,0.03253503444688985,0.06662916565237441,0.0534787451331165,0.5723270440251573
11,2000.12,0.0749376954352615,0.026478308582321933,0.12207205185940923,0.003870228465987781,0.028303892940760564,0.06133504033652461,0.0534787451331165,0.5723270440251573
12,2001.01,0.030742459356687422,0.00027419180144795663,0.040450073926983264,0.0,0.01309578263916562,0.04543516632294804,0.03546285012405941,0.5220125786163522
13,2001.02,0.04418407697968645,0.019742707250731836,0.021798935876872618,0.002601438617894563,0.021132184921278278,0.039828679791911445,0.03546285012405941,0.5220125786163522
14,2001.03,0.05879468366532091,0.02635760523884341,0.05454152145488862,0.004164773826132529,0.025170573247070754,0.04716421689826182,0.03546285012405941,0.5220125786163522
15,2001.04,0.020813628807009373,0.021605022839655152,0.01484281387480518,0.004085407518104793,0.025610811591420465,0.02515535166759364,0.06392482396833842,0.509433962264151
16,2001.05,0.04329103445875892,0.02587877050091021,0.022638604661306735,0.004402583244707919,0.031944421003860496,0.03440214673961296,0.06392482396833842,0.509433962264151
17,2001.06,0.03618268251556472,0.02921751155768837,0.03734087036437086,0.004353403834173314,0.020272713813974195,0.02967614660935003,0.06392482396833842,0.509433962264151
18,2001.07,0.006998446196702672,0.021052660317238195,0.015449842094765544,0.00254160820841276,0.012715694173146396,0.012264565405664896,0.07278043895304363,0.42138364779874216
19,2001.08,0.014086281755839643,0.017984861833072283,0.029598208486850124,0.002379324616315119,0.012757608087129075,0.012613407661963574,0.07278043895304363,0.42138364779874216
20,2001.09,0.026996911591775134,0.01987412394772803,0.05288209380008786,0.00272210164550752,0.018843186469214467,0.019697367535667087,0.07278043895304363,0.42138364779874216
21,2001.1,0.02014867013578375,0.017747993206895865,0.03029165368271474,0.002866621097333653,0.02033219680880498,0.014459517974427585,0.08783688356820273,0.5723270440251573
22,2001.11,0.025132589462685616,0.02003376515698921,0.04119720952042679,0.004081642917607499,0.01883373963781933,0.022178919369648706,0.08783688356820273,0.5723270440251573
23,2001.12,0.01689687509431048,0.018943727919435993,0.01021381061170845,0.003979073469785498,0.018397720296439147,0.008666800731361765,0.08783688356820273,0.5723270440251573
24,2002.01,0.006801748524537602,0.016748156838649803,0.021231492510238672,0.0020200318830859553,0.013743775457200468,0.0,0.08134396067761361,0.6540880503144655
25,2002.02,0.0,0.005647548166533747,0.0,0.0015503167847526946,0.00948241245384311,0.0009022770729202739,0.08134396067761361,0.6540880503144655
26,2002.03,0.04223646637683164,0.03838933799958075,0.044378554248472556,0.004326644831082641,0.024898496300795978,0.01130669562335053,0.08134396067761361,0.6540880503144655
27,2002.04,0.04097051018959682,0.0440911622803794,0.04517019951099368,0.006601070965705872,0.024459306503246445,0.01072872710787566,0.11400490887867218,0.6792452830188679
28,2002.05,0.059709916193466536,0.05009516817449666,0.052777922439592076,0.01198480792543395,0.028736807652215132,0.018461306039008807,0.11400490887867218,0.6792452830188679
29,2002.06,0.035465199568967785,0.04275747824657847,0.010531381432772683,0.006636638215670863,0.03204470926014817,0.013424588728922479,0.11400490887867218,0.6792452830188679
30,2002.07,0.044963212154050185,0.05497145377239987,0.04091177528760178,0.0047204872364989756,0.029224736022435194,0.020061696682790578,0.12007814832131977,0.7169811320754718
31,2002.08,0.05565234802533835,0.056689234960862145,0.04432587356484748,0.004872974584693832,0.025469208061285775,0.015330253234968588,0.12007814832131977,0.7169811320754718
32,2002.09,0.05454641021706068,0.06184678931076243,0.044336277257849964,0.00516039368509499,0.023347943015856718,0.01883947358994223,0.12007814832131977,0.7169811320754718
33,2002.1,0.07698677590579271,0.08772822090726409,0.07827550551647068,0.007988752726197389,0.028174071341403456,0.028742430192973775,0.15300203395343423,0.6918238993710693
34,2002.11,0.07910785737109748,0.08228263501735086,0.07063788294866925,0.007791196405508773,0.028027867306140097,0.034001753954408756,0.15300203395343423,0.6918238993710693
35,2002.12,0.07587902335669953,0.09182735643709508,0.06436922380081901,0.007225848287853411,0.027401833381759708,0.02945678856856039,0.15300203395343423,0.6918238993710693
36,2003.01,0.06249159917788093,0.07475109099904134,0.031996836623742635,0.0041908705419675275,0.027568252841781757,0.02761690805906436,0.11838657526537164,0.46540880503144655
37,2003.02,0.04386318919417553,0.0810989663577017,0.010755702440741725,0.004727130494050375,0.028411135493956588,0.013858552551131595,0.11838657526537164,0.46540880503144655
38,2003.03,0.08256308400313105,0.10094579155189318,0.0446994391334399,0.010139806815320512,0.04288572873393136,0.02564029086533627,0.11838657526537164,0.46540880503144655
39,2003.04,0.08904069786091072,0.09391723854910014,0.05014316755132982,0.010239885949882661,0.04816491468208139,0.02845049744457881,0.1427857244501318,0.3459119496855346
40,2003.05,0.06924251266887126,0.08788366153945876,0.033958132543638185,0.009104030446048522,0.0466247045773272,0.02397120322615011,0.1427857244501318,0.3459119496855346
41,2003.06,0.08782257686242916,0.09741699336232623,0.04971920903093015,0.008578655052220826,0.04944795575249362,0.02140230480990614,0.1427857244501318,0.3459119496855346
42,2003.07,0.08356510496928753,0.12260951096829903,0.02131947762501701,0.006388175611745064,0.04537901703996651,0.026501180772511318,0.15260000449374253,0.33333333333333337
43,2003.08,0.0824951912095969,0.1306511549218309,0.029485688232813077,0.00445313861022938,0.0525495070725133,0.019722057932652665,0.15260000449374253,0.33333333333333337
44,2003.09,0.11369108149301352,0.14453427520716314,0.07123834431438077,0.0062836465035842545,0.059144532722002034,0.03097850606595723,0.15260000449374253,0.33333333333333337
45,2003.1,0.1498676640676436,0.1634191628658559,0.10753471600493542,0.00928514900154433,0.07883433782514777,0.05427830595391937,0.19541734563192187,0.4528301886792453
46,2003.11,0.1368348659581025,0.15688593622009625,0.08781507155853653,0.008226027376269218,0.0782125146855278,0.05209287741022446,0.19541734563192187,0.4528301886792453
47,2003.12,0.16501290494850926,0.18394053336778216,0.11189503416210356,0.009907873805522478,0.1010173111840188,0.04938272704011555,0.19541734563192187,0.4528301886792453
48,2004.01,0.15095671571272792,0.14784661526953918,0.03500333744162198,0.00442585686385282,0.09765913411773719,0.04032139205878364,0.16334432873652013,0.5660377358490566
49,2004.02,0.15379702613574522,0.17376268463214944,0.07699558288041959,0.008038621110968064,0.08731009789467305,0.054866167172144195,0.16334432873652013,0.5660377358490566
50,2004.03,0.19242454496932787,0.19814680582818367,0.1176144575665582,0.012569886145685357,0.1176461426970078,0.06930878894382554,0.16334432873652013,0.5660377358490566
51,2004.04,0.19827209873193996,0.20291906095477663,0.11855119053587004,0.013659846859670909,0.11134666270137858,0.061801942980288474,0.19575972601010233,0.6226415094339623
52,2004.05,0.18596865513670838,0.21703381543079192,0.11988714421939006,0.012504058432189708,0.09182998206948632,0.06549418124994423,0.19575972601010233,0.6226415094339623
53,2004.06,0.20156556681194476,0.20404485083847523,0.17067785480949732,0.009096238940974324,0.06900732716084342,0.051970061283007005,0.19575972601010233,0.6226415094339623
54,2004.07,0.1891821463355009,0.22999750454150047,0.12584542940400073,0.009479545583753992,0.06041356770807748,0.06327531610911925,0.20551141464082695,0.5283018867924529
55,2004.08,0.1663450524427255,0.20316724403967878,0.11164395239216379,0.008169578175050674,0.06729130571387425,0.04452594961099553,0.20551141464082695,0.5283018867924529
56,2004.09,0.18590940968049238,0.20785530226054028,0.12519646416882224,0.014202317740222731,0.06571577020116874,0.054550203761513885,0.20551141464082695,0.5283018867924529
57,2004.1,0.2206373418920053,0.23528324330108774,0.1643034919980244,0.01462427227509481,0.05669404412398072,0.06758554291735415,0.23468677010120548,0.4088050314465409
58,2004.11,0.22847175885812265,0.2293428174673413,0.14313829654843058,0.013757022000624073,0.057606848185712496,0.07923020945937849,0.23468677010120548,0.4088050314465409
59,2004.12,0.23075757508375377,0.22736561564552837,0.1428824388760518,0.015647321784180608,0.05557133459318,0.07913740758056763,0.23468677010120548,0.4088050314465409
60,2005.01,0.21667082543143268,0.2299096016236833,0.11243285046402585,0.01084057637519596,0.04666305299710756,0.06626570295850835,0.19160301423125442,0.389937106918239
61,2005.02,0.1777581959950654,0.2007844707214168,0.06275974653563189,0.00920676599620875,0.04032176640763843,0.05417077226531487,0.19160301423125442,0.389937106918239
62,2005.03,0.24507394038995955,0.2740215520076995,0.14663491461765688,0.013329945623307108,0.06318103327681492,0.08381681907361065,0.19160301423125442,0.389937106918239
63,2005.04,0.2246029693397858,0.26224985977005866,0.11080105848332344,0.014505540613190844,0.0541205427934373,0.070667343134986,0.2231338396996469,0.44654088050314467
64,2005.05,0.2293454044209764,0.2728605490548418,0.07257043349320765,0.012287046145284393,0.05356272016597869,0.08560314483976296,0.2231338396996469,0.44654088050314467
65,2005.06,0.24043148789682545,0.29747579981090155,0.09408736450685262,0.016929700899915676,0.05911615967726284,0.07783215244607734,0.2231338396996469,0.44654088050314467
66,2005.07,0.23148385757381618,0.29109811899074794,0.09347599032058047,0.012475096499249766,0.055032131285353926,0.07229849736152814,0.24155310159174775,0.5157232704402516
67,2005.08,0.23352042776050208,0.2968778784756673,0.09165798335721316,0.00958820242826342,0.05725493512455996,0.06878039952316077,0.24155310159174775,0.5157232704402516
68,2005.09,0.25581538824410976,0.30520240055532877,0.11774394762513674,0.013581983125098467,0.06910920274005337,0.07966184409659093,0.24155310159174775,0.5157232704402516
69,2005.1,0.2716152062186288,0.301851514408831,0.12393951855973795,0.01056959137454693,0.07800024011625038,0.08079665197080492,0.2741025086852273,0.5345911949685535
70,2005.11,0.28058919855157655,0.3045995164161056,0.15520339299939617,0.013524159640848464,0.07882136852429224,0.08704998612573613,0.2741025086852273,0.5345911949685535
71,2005.12,0.2769029682706959,0.30121577561688473,0.130560821048675,0.010658975267649801,0.07374597748444013,0.0933964412214811,0.2741025086852273,0.5345911949685535
72,2006.01,0.2319073741735121,0.25273053809341184,0.09221239300265428,0.009254344316531512,0.0705670571236953,0.08518812530374019,0.22539087534893382,0.6037735849056605
73,2006.02,0.24193610245110697,0.2553579448569063,0.08153420569684001,0.007970440634697065,0.07163917761506967,0.08147138716778247,0.22539087534893382,0.6037735849056605
74,2006.03,0.2998083626154874,0.31825915606341476,0.14806014600949874,0.014999029759780924,0.08735242110769868,0.09110995484706814,0.22539087534893382,0.6037735849056605
75,2006.04,0.27611456984537136,0.29726703781515507,0.1180047899014044,0.01392179950711627,0.06982054731515237,0.07172409065287692,0.25254511663936546,0.5031446540880503
76,2006.05,0.3205516501570975,0.3213108234498352,0.11589826506702006,0.018352810366402406,0.08273294029529553,0.10162816108986718,0.25254511663936546,0.5031446540880503
77,2006.06,0.3208226625659766,0.3365392880758439,0.1410991776404013,0.016985757320227564,0.0894591969670072,0.10594477650361943,0.25254511663936546,0.5031446540880503
78,2006.07,0.2796065462251894,0.3125387456521141,0.12309349821405413,0.012806916754575006,0.07152288487992504,0.08275007330836003,0.2751205553409735,0.5220125786163522
79,2006.08,0.3082820382353818,0.3534732919716195,0.11914700439509673,0.02137104907359389,0.08577672936844906,0.09517873225354366,0.2751205553409735,0.5220125786163522
80,2006.09,0.3530919234703682,0.3635431324505817,0.14491015440370686,0.01741107447893559,0.10525648268617505,0.10644646281425303,0.2751205553409735,0.5220125786163522
81,2006.1,0.3220955343333396,0.34191267811132753,0.09623279387239958,0.012762468206145983,0.09373964603593328,0.08768612064798147,0.30613968263478825,0.5031446540880503
82,2006.11,0.3711190726763982,0.36917206988950163,0.16352386888596782,0.016268448520327827,0.09491514942275686,0.10363232696459145,0.30613968263478825,0.5031446540880503
83,2006.12,0.336490178066955,0.3508129631437212,0.13906018230071265,0.017277776162847487,0.08393610367636027,0.11045969024718873,0.30613968263478825,0.5031446540880503
84,2007.01,0.3235475011603647,0.36622708272837523,0.1269991491221466,0.019186486554660903,0.08566560258344953,0.07743779092018487,0.26797122506909127,0.509433962264151
85,2007.02,0.28815084159276405,0.30105906833976526,0.13334830575606932,0.019358354952609416,0.06037995998640506,0.07879639934055434,0.26797122506909127,0.509433962264151
86,2007.03,0.3670158981823629,0.36489984717828683,0.1663522891572728,0.018400579353946553,0.07199931218875015,0.0931597816348426,0.26797122506909127,0.509433962264151
87,2007.04,0.3586496056484447,0.3745077169684588,0.14642870542336378,0.02274216284928946,0.06858973884542187,0.08538752642903906,0.3101241342858641,0.5723270440251573
88,2007.05,0.3794134131944575,0.3793890668068548,0.16017544267908218,0.024808052417675357,0.07435398194711977,0.0882713011626204,0.3101241342858641,0.5723270440251573
89,2007.06,0.39761385901248764,0.37661211272318135,0.1465569639762787,0.022273192092638346,0.0810568028646539,0.09781626841775772,0.3101241342858641,0.5723270440251573
90,2007.07,0.36363445458908106,0.4008163755853802,0.14177292951493975,0.027973572454093105,0.08584015516996606,0.08773622341888455,0.33024031892732225,0.5471698113207547
91,2007.08,0.3786217441187067,0.4198452257439657,0.11587822684983712,0.020211613018187302,0.07616427124819401,0.08518909754442476,0.33024031892732225,0.5471698113207547
92,2007.09,0.34688023805182766,0.41105497075158515,0.08775625033607966,0.026376560205773947,0.08224563014388579,0.07428310300337863,0.33024031892732225,0.5471698113207547
93,2007.1,0.443743959386292,0.46114741275801613,0.18163209815167092,0.030394753573522004,0.10685024747586211,0.1058032136626025,0.3757046883643098,0.6289308176100629
94,2007.11,0.4697892193477204,0.4754131893176366,0.16839090376535748,0.02957200444976936,0.10153394245533276,0.11900928789822242,0.3757046883643098,0.6289308176100629
95,2007.12,0.41714035494268226,0.4298520263775088,0.14725052986248355,0.03593032054574948,0.08590057568520311,0.11707009938079892,0.3757046883643098,0.6289308176100629
96,2008.01,0.40281627238676004,0.4277077751500557,0.12889776182153767,0.03685028635211634,0.06646670108394102,0.10355402549063607,0.3190808584760007,0.5660377358490566
97,2008.02,0.38203464256236125,0.36880070872232107,0.10130123131402591,0.03208256881924136,0.06317106096345952,0.09703899379950841,0.3190808584760007,0.5660377358490566
98,2008.03,0.47327466210333474,0.5035161466970637,0.16887863988913104,0.05664361863588953,0.09164821679589792,0.11029807320186129,0.3190808584760007,0.5660377358490566
99,2008.04,0.5085014080917086,0.5253868934103183,0.18267938421531332,0.04944406962769823,0.10386816804878957,0.11648975562596926,0.36688759117215003,0.47798742138364786
100,2008.05,0.537557257084769,0.5443491153805788,0.14877621386692358,0.03391636487011098,0.09669097316615272,0.11861213818159545,0.36688759117215003,0.47798742138364786
101,2008.06,0.49728707033301517,0.5300718765669075,0.18082020643471064,0.04482140766557846,0.09993077079730675,0.12485221119050581,0.36688759117215003,0.47798742138364786
102,2008.07,0.5674689937134639,0.5476572812351264,0.1744471398374915,0.048721620400926285,0.1338481356556338,0.12650882133621094,0.3820710910057745,0.4528301886792453
103,2008.08,0.4850043358720664,0.5177059055640001,0.11899684026691981,0.028560920868245576,0.09588940200100307,0.09291476921217286,0.3820710910057745,0.4528301886792453
104,2008.09,0.5005035851268261,0.4859142164558064,0.1454013352154671,0.028665903269237264,0.10263610573817195,0.10060674082596203,0.3820710910057745,0.4528301886792453
105,2008.1,0.4944918613209172,0.4417852364351747,0.2011872864126454,0.026007082756235797,0.09344083267709637,0.1123673855157037,0.38867929978932914,0.09433962264150945
106,2008.11,0.33774563557455306,0.28786518443016074,0.11423746915511634,0.017402125916419764,0.08009406158027872,0.08276103343619721,0.38867929978932914,0.09433962264150945
107,2008.12,0.3050729010043176,0.2466467081921817,0.11359704285434552,0.02560213927434022,0.04292717711053802,0.07630622255322693,0.38867929978932914,0.09433962264150945
108,2009.01,0.19163888007542634,0.22900386260495448,0.03344875710606084,0.015768325955000807,0.0459759211998023,0.03853498365379192,0.3362400000855951,0.08805031446540881
109,2009.02,0.27245682467011445,0.30662796756062877,0.04420709560950994,0.021097700956907238,0.07922695454813254,0.03877227464648936,0.3362400000855951,0.08805031446540881
110,2009.03,0.3197237723003673,0.37138681112270133,0.062011399118334046,0.02965676635078547,0.06936260106667679,0.041258701443543946,0.3362400000855951,0.08805031446540881
111,2009.04,0.36589129133290743,0.40771270975597246,0.0930839299785788,0.031862455055072125,0.05978938723156798,0.049749615077452417,0.38915034029399775,0.1257861635220126
112,2009.05,0.3184539649185121,0.38281130329092816,0.06265113878390789,0.031127085728653532,0.08141190434923688,0.04681699585249531,0.38915034029399775,0.1257861635220126
113,2009.06,0.40159318850118747,0.430617326804742,0.09385371877752247,0.033908778951244806,0.09501729829770575,0.061921627168337615,0.38915034029399775,0.1257861635220126
114,2009.07,0.3958767246048847,0.4656448588161621,0.09460385733230753,0.03754119934908271,0.10235003761313577,0.06517661144064037,0.41897969577363514,0.2578616352201258
115,2009.08,0.3397929340958795,0.45519432983184754,0.08133154015661255,0.029544447538117816,0.0989053752562247,0.05942898651332128,0.41897969577363514,0.2578616352201258
116,2009.09,0.43405083275534534,0.5052763691030417,0.10392855734049411,0.03566450748190131,0.09319087294585783,0.09182806353668406,0.41897969577363514,0.2578616352201258
117,2009.1,0.4349531431900869,0.4921667848116034,0.08564254247684035,0.03861888077248101,0.10803994419327759,0.07766488439341425,0.4491169261089647,0.5283018867924529
118,2009.11,0.4353620963530522,0.49105838210870295,0.11307563588959263,0.03708572513085481,0.116553551694109,0.08468515465118324,0.4491169261089647,0.5283018867924529
119,2009.12,0.47361294288145034,0.5577634878703253,0.10120143210036181,0.044699978818087086,0.1118592094421842,0.08185470803141541,0.4491169261089647,0.5283018867924529
120,2010.01,0.373641987449864,0.5394904518765233,0.07333102559538958,0.0344256433847292,0.08808447492524031,0.06647537096809937,0.41549330057894385,0.6603773584905661
121,2010.02,0.41731334469723297,0.47632948815286885,0.10571737107450341,0.027993842212446954,0.10980554851304938,0.07266704044194845,0.41549330057894385,0.6603773584905661
122,2010.03,0.4982411064821088,0.6043616939607217,0.16756641541191342,0.038698523982045104,0.12640253736620335,0.08656456857780655,0.41549330057894385,0.6603773584905661
123,2010.04,0.5360002329878445,0.6150058625372721,0.19226235579552128,0.049170507500720585,0.12196709319536497,0.09231871598394405,0.47365275996032674,0.6981132075471699
124,2010.05,0.5281703577356435,0.5933414524169573,0.17546706400843032,0.04121333344627349,0.14447983307262563,0.09764594596560126,0.47365275996032674,0.6981132075471699
125,2010.06,0.5880883060878938,0.589451400488336,0.20412065761120515,0.04559240321054282,0.14372197850980256,0.10628122584781528,0.47365275996032674,0.6981132075471699
126,2010.07,0.5572787144945416,0.6127019164405763,0.21105080668070722,0.04935789100170593,0.12484110849004049,0.11580393678806052,0.4879701444310226,0.5660377358490566
127,2010.08,0.48254691166970914,0.5938032644650098,0.1655389499917787,0.044602937047729926,0.130663364252271,0.10997749124328364,0.4879701444310226,0.5660377358490566
128,2010.09,0.5380827637635625,0.6010333481253654,0.17468873553236913,0.049122846547217554,0.12098347878778867,0.10706779996601919,0.4879701444310226,0.5660377358490566
129,2010.1,0.6125643188889448,0.6459831177433235,0.23301856253435085,0.054895681996143086,0.13623777655268465,0.130461338441204,0.5300323763445117,0.5974842767295597
130,2010.11,0.573149500622867,0.6628715995447367,0.20241091851699608,0.05221161186993978,0.1357020290017978,0.14001751196003615,0.5300323763445117,0.5974842767295597
131,2010.12,0.6278225513585168,0.6969823201511418,0.19336162680939692,0.06022250861649256,0.13267189754479983,0.1308625242678857,0.5300323763445117,0.5974842767295597
